Job started on ece-silbmark2 at Wed Sep 16 08:05:28 AM IDT 2026
 77 92.1G   77 71.4G    0     0  4743k      0  5:39:24  4:23:17  1:16:07  882k
 77 92.1G   77 71.4G    0     0  4743k      0  5:39:25  4:23:18  1:16:07  799k
 77 92.1G   77 71.4G    0     0  4743k      0  5:39:26  4:23:19  1:16:07  687k
 77 92.1G   77 71.4G    0     0  4743k      0  5:39:28  4:23:20  1:16:08  595k
 77 92.1G   77 71.4G    0     0  4742k      0  5:39:29  4:23:21  1:16:08  524k
 77 92.1G   77 71.4G    0     0  4742k      0  5:39:30  4:23:22  1:16:08  452k
 77 92.1G   77 71.4G    0     0  4742k      0  5:39:31  4:23:23  1:16:08  399k
 77 92.1G   77 71.4G    0     0  4741k      0  5:39:33  4:23:24  1:16:09  370k
 77 92.1G   77 71.4G    0     0  4741k      0  5:39:34  4:23:25  1:16:09  358k
 77 92.1G   77 71.4G    0     0  4741k      0  5:39:35  4:23:26  1:16:09  348k
 77 92.1G   77 71.4G    0     0  4741k      0  5:39:36  4:23:27  1:16:09  335k
 77 92.1G   77 71.4G    0     0  4740k      0  5:39:37  4:23:28  1:16:09  320k
 77 92.1G   77 71.4G    0     0  4740k      0  5:39:38  4:23:29  1:16:09  328k
 77 92.1G   77 71.4G    0     0  4740k      0  5:39:40  4:23:30  1:16:10  357k
 77 92.1G   77 71.4G    0     0  4739k      0  5:39:41  4:23:31  1:16:10  396k
 77 92.1G   77 71.4G    0     0  4739k      0  5:39:42  4:23:32  1:16:10  477k
 77 92.1G   77 71.4G    0     0  4739k      0  5:39:43  4:23:33  1:16:10  608k
 77 92.1G   77 71.4G    0     0  4739k      0  5:39:44  4:23:34  1:16:10  855k
 77 92.1G   77 71.4G    0     0  4739k      0  5:39:45  4:23:35  1:16:10 1027k
 77 92.1G   77 71.4G    0     0  4738k      0  5:39:45  4:23:36  1:16:09 1228k
 77 92.1G   77 71.4G    0     0  4738k      0  5:39:46  4:23:37  1:16:09 1433k
 77 92.1G   77 71.4G    0     0  4738k      0  5:39:47  4:23:38  1:16:09 1566k
 77 92.1G   77 71.4G    0     0  4738k      0  5:39:48  4:23:39  1:16:09 1611k
 77 92.1G   77 71.4G    0     0  4738k      0  5:39:49  4:23:40  1:16:09 1699k
 77 92.1G   77 71.4G    0     0  4737k      0  5:39:50  4:23:41  1:16:09 1684k
 77 92.1G   77 71.4G    0     0  4737k      0  5:39:51  4:23:42  1:16:09 1562k
 77 92.1G   77 71.4G    0     0  4737k      0  5:39:52  4:23:43  1:16:09 1392k
 77 92.1G   77 71.4G    0     0  4737k      0  5:39:53  4:23:44  1:16:09 1180k
 77 92.1G   77 71.4G    0     0  4736k      0  5:39:54  4:23:45  1:16:09  955k
 77 92.1G   77 71.4G    0     0  4736k      0  5:39:55  4:23:46  1:16:09  811k
 77 92.1G   77 71.4G    0     0  4736k      0  5:39:56  4:23:47  1:16:09  725k
 77 92.1G   77 71.4G    0     0  4736k      0  5:39:57  4:23:48  1:16:09  709k
 77 92.1G   77 71.4G    0     0  4735k      0  5:39:58  4:23:49  1:16:09  720k
 77 92.1G   77 71.4G    0     0  4735k      0  5:39:59  4:23:50  1:16:09  743k
 77 92.1G   77 71.4G    0     0  4735k      0  5:40:00  4:23:51  1:16:09  768k
 77 92.1G   77 71.4G    0     0  4735k      0  5:40:01  4:23:52  1:16:09  775k
 77 92.1G   77 71.4G    0     0  4734k      0  5:40:02  4:23:53  1:16:09  805k
 77 92.1G   77 71.4G    0     0  4734k      0  5:40:04  4:23:54  1:16:10  844k
 77 92.1G   77 71.5G    0     0  4734k      0  5:40:05  4:23:55  1:16:10  870k
 77 92.1G   77 71.5G    0     0  4734k      0  5:40:06  4:23:56  1:16:10  848k
 77 92.1G   77 71.5G    0     0  4733k      0  5:40:07  4:23:57  1:16:10  803k
 77 92.1G   77 71.5G    0     0  4733k      0  5:40:08  4:23:58  1:16:10  725k
 77 92.1G   77 71.5G    0     0  4733k      0  5:40:09  4:23:59  1:16:10  644k
 77 92.1G   77 71.5G    0     0  4733k      0  5:40:10  4:24:00  1:16:10  534k
 77 92.1G   77 71.5G    0     0  4732k      0  5:40:12  4:24:01  1:16:11  442k
 77 92.1G   77 71.5G    0     0  4732k      0  5:40:13  4:24:02  1:16:11  404k
 77 92.1G   77 71.5G    0     0  4732k      0  5:40:14  4:24:03  1:16:11  374k
 77 92.1G   77 71.5G    0     0  4732k      0  5:40:15  4:24:04  1:16:11  340k
 77 92.1G   77 71.5G    0     0  4731k      0  5:40:16  4:24:05  1:16:11  345k
 77 92.1G   77 71.5G    0     0  4731k      0  5:40:17  4:24:06  1:16:11  372k
 77 92.1G   77 71.5G    0     0  4731k      0  5:40:19  4:24:07  1:16:12  422k
 77 92.1G   77 71.5G    0     0  4730k      0  5:40:20  4:24:08  1:16:12  441k
 77 92.1G   77 71.5G    0     0  4730k      0  5:40:21  4:24:09  1:16:12  458k
 77 92.1G   77 71.5G    0     0  4730k      0  5:40:22  4:24:10  1:16:12  468k
 77 92.1G   77 71.5G    0     0  4730k      0  5:40:23  4:24:11  1:16:12  473k
 77 92.1G   77 71.5G    0     0  4729k      0  5:40:24  4:24:12  1:16:12  458k
 77 92.1G   77 71.5G    0     0  4729k      0  5:40:26  4:24:13  1:16:13  462k
 77 92.1G   77 71.5G    0     0  4729k      0  5:40:27  4:24:14  1:16:13  462k
 77 92.1G   77 71.5G    0     0  4729k      0  5:40:28  4:24:15  1:16:13  468k
 77 92.1G   77 71.5G    0     0  4728k      0  5:40:29  4:24:16  1:16:13  477k
 77 92.1G   77 71.5G    0     0  4728k      0  5:40:30  4:24:17  1:16:13  487k
 77 92.1G   77 71.5G    0     0  4728k      0  5:40:31  4:24:18  1:16:13  500k
 77 92.1G   77 71.5G    0     0  4727k      0  5:40:32  4:24:19  1:16:13  520k
 77 92.1G   77 71.5G    0     0  4727k      0  5:40:34  4:24:20  1:16:14  557k
 77 92.1G   77 71.5G    0     0  4727k      0  5:40:35  4:24:21  1:16:14  604k
 77 92.1G   77 71.5G    0     0  4727k      0  5:40:36  4:24:22  1:16:14  711k
 77 92.1G   77 71.5G    0     0  4727k      0  5:40:37  4:24:23  1:16:14  865k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:37  4:24:24  1:16:13 1138k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:38  4:24:25  1:16:13 1542k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:38  4:24:26  1:16:12 2019k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:38  4:24:27  1:16:11 2723k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:38  4:24:28  1:16:10 3642k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:37  4:24:29  1:16:08 4780k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:37  4:24:30  1:16:07 5377k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:37  4:24:31  1:16:06 5656k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:37  4:24:32  1:16:05 5483k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:38  4:24:33  1:16:05 5053k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:38  4:24:34  1:16:04 4167k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:39  4:24:35  1:16:04 3635k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:39  4:24:36  1:16:03 3375k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:39  4:24:37  1:16:02 3242k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:40  4:24:38  1:16:02 3145k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:40  4:24:39  1:16:01 3093k
 77 92.1G   77 71.5G    0     0  4726k      0  5:40:41  4:24:40  1:16:01 2991k
 77 92.1G   77 71.5G    0     0  4725k      0  5:40:41  4:24:41  1:16:00 2968k
 77 92.1G   77 71.5G    0     0  4725k      0  5:40:42  4:24:42  1:16:00 2850k
 77 92.1G   77 71.5G    0     0  4725k      0  5:40:43  4:24:43  1:16:00 2632k
 77 92.1G   77 71.5G    0     0  4725k      0  5:40:43  4:24:44  1:15:59 2557k
 77 92.1G   77 71.5G    0     0  4725k      0  5:40:44  4:24:45  1:15:59 2495k
 77 92.1G   77 71.5G    0     0  4725k      0  5:40:45  4:24:46  1:15:59 2289k
 77 92.1G   77 71.5G    0     0  4725k      0  5:40:45  4:24:47  1:15:58 2246k
 77 92.1G   77 71.5G    0     0  4724k      0  5:40:46  4:24:48  1:15:58 2198k
 77 92.1G   77 71.5G    0     0  4724k      0  5:40:47  4:24:49  1:15:58 2130k
 77 92.1G   77 71.5G    0     0  4724k      0  5:40:48  4:24:50  1:15:58 2052k
 77 92.1G   77 71.5G    0     0  4724k      0  5:40:48  4:24:51  1:15:57 2001k
 77 92.1G   77 71.6G    0     0  4724k      0  5:40:49  4:24:52  1:15:57 2007k
 77 92.1G   77 71.6G    0     0  4723k      0  5:40:50  4:24:53  1:15:57 1981k
 77 92.1G   77 71.6G    0     0  4723k      0  5:40:51  4:24:54  1:15:57 1885k
 77 92.1G   77 71.6G    0     0  4723k      0  5:40:51  4:24:55  1:15:56 1909k
 77 92.1G   77 71.6G    0     0  4723k      0  5:40:52  4:24:56  1:15:56 1883k
 77 92.1G   77 71.6G    0     0  4723k      0  5:40:53  4:24:57  1:15:56 1809k
 77 92.1G   77 71.6G    0     0  4723k      0  5:40:54  4:24:58  1:15:56 1754k
 77 92.1G   77 71.6G    0     0  4722k      0  5:40:55  4:24:59  1:15:56 1721k
 77 92.1G   77 71.6G    0     0  4722k      0  5:40:56  4:25:00  1:15:56 1699k
 77 92.1G   77 71.6G    0     0  4722k      0  5:40:56  4:25:01  1:15:55 1723k
 77 92.1G   77 71.6G    0     0  4722k      0  5:40:57  4:25:02  1:15:55 1702k
 77 92.1G   77 71.6G    0     0  4722k      0  5:40:58  4:25:03  1:15:55 1755k
 77 92.1G   77 71.6G    0     0  4721k      0  5:40:59  4:25:04  1:15:55 1851k
 77 92.1G   77 71.6G    0     0  4721k      0  5:40:59  4:25:05  1:15:54 1840k
 77 92.1G   77 71.6G    0     0  4721k      0  5:41:00  4:25:06  1:15:54 1738k
 77 92.1G   77 71.6G    0     0  4721k      0  5:41:01  4:25:07  1:15:54 1592k
 77 92.1G   77 71.6G    0     0  4721k      0  5:41:02  4:25:08  1:15:54 1380k
 77 92.1G   77 71.6G    0     0  4720k      0  5:41:04  4:25:09  1:15:55 1125k
 77 92.1G   77 71.6G    0     0  4720k      0  5:41:05  4:25:10  1:15:55  870k
 77 92.1G   77 71.6G    0     0  4720k      0  5:41:06  4:25:11  1:15:55  717k
 77 92.1G   77 71.6G    0     0  4720k      0  5:41:07  4:25:12  1:15:55  634k
 77 92.1G   77 71.6G    0     0  4719k      0  5:41:08  4:25:13  1:15:55  559k
 77 92.1G   77 71.6G    0     0  4719k      0  5:41:09  4:25:14  1:15:55  561k
 77 92.1G   77 71.6G    0     0  4719k      0  5:41:10  4:25:15  1:15:55  596k
 77 92.1G   77 71.6G    0     0  4718k      0  5:41:11  4:25:16  1:15:55  627k
 77 92.1G   77 71.6G    0     0  4718k      0  5:41:12  4:25:17  1:15:55  695k
 77 92.1G   77 71.6G    0     0  4718k      0  5:41:13  4:25:18  1:15:55  842k
 77 92.1G   77 71.6G    0     0  4718k      0  5:41:14  4:25:19  1:15:55  976k
 77 92.1G   77 71.6G    0     0  4718k      0  5:41:15  4:25:20  1:15:55 1119k
 77 92.1G   77 71.6G    0     0  4717k      0  5:41:16  4:25:21  1:15:55 1287k
 77 92.1G   77 71.6G    0     0  4717k      0  5:41:17  4:25:22  1:15:55 1346k
 77 92.1G   77 71.6G    0     0  4717k      0  5:41:18  4:25:23  1:15:55 1315k
 77 92.1G   77 71.6G    0     0  4717k      0  5:41:19  4:25:24  1:15:55 1238k
 77 92.1G   77 71.6G    0     0  4716k      0  5:41:20  4:25:25  1:15:55 1106k
 77 92.1G   77 71.6G    0     0  4716k      0  5:41:21  4:25:26  1:15:55  958k
 77 92.1G   77 71.6G    0     0  4716k      0  5:41:22  4:25:27  1:15:55  880k
 77 92.1G   77 71.6G    0     0  4716k      0  5:41:23  4:25:28  1:15:55  825k
 77 92.1G   77 71.6G    0     0  4716k      0  5:41:24  4:25:29  1:15:55  816k
 77 92.1G   77 71.6G    0     0  4715k      0  5:41:25  4:25:30  1:15:55  842k
 77 92.1G   77 71.6G    0     0  4715k      0  5:41:26  4:25:31  1:15:55  874k
 77 92.1G   77 71.6G    0     0  4715k      0  5:41:27  4:25:32  1:15:55  934k
 77 92.1G   77 71.6G    0     0  4715k      0  5:41:28  4:25:33  1:15:55 1040k
 77 92.1G   77 71.6G    0     0  4714k      0  5:41:29  4:25:34  1:15:55 1197k
 77 92.1G   77 71.6G    0     0  4714k      0  5:41:30  4:25:35  1:15:55 1318k
 77 92.1G   77 71.6G    0     0  4714k      0  5:41:31  4:25:36  1:15:55 1447k
 77 92.1G   77 71.6G    0     0  4714k      0  5:41:32  4:25:37  1:15:55 1538k
 77 92.1G   77 71.6G    0     0  4714k      0  5:41:33  4:25:38  1:15:55 1544k
 77 92.1G   77 71.6G    0     0  4713k      0  5:41:34  4:25:39  1:15:55 1503k
 77 92.1G   77 71.6G    0     0  4713k      0  5:41:34  4:25:40  1:15:54 1456k
 77 92.1G   77 71.6G    0     0  4713k      0  5:41:35  4:25:41  1:15:54 1312k
 77 92.1G   77 71.6G    0     0  4713k      0  5:41:37  4:25:42  1:15:55 1145k
 77 92.1G   77 71.6G    0     0  4712k      0  5:41:38  4:25:43  1:15:55 1016k
 77 92.1G   77 71.6G    0     0  4712k      0  5:41:39  4:25:44  1:15:55  854k
 77 92.1G   77 71.6G    0     0  4712k      0  5:41:40  4:25:45  1:15:55  734k
 77 92.1G   77 71.6G    0     0  4712k      0  5:41:41  4:25:46  1:15:55  688k
 77 92.1G   77 71.6G    0     0  4711k      0  5:41:42  4:25:47  1:15:55  660k
 77 92.1G   77 71.6G    0     0  4711k      0  5:41:43  4:25:48  1:15:55  645k
 77 92.1G   77 71.6G    0     0  4711k      0  5:41:44  4:25:49  1:15:55  665k
 77 92.1G   77 71.6G    0     0  4711k      0  5:41:45  4:25:50  1:15:55  660k
 77 92.1G   77 71.6G    0     0  4710k      0  5:41:47  4:25:51  1:15:56  660k
 77 92.1G   77 71.6G    0     0  4710k      0  5:41:48  4:25:52  1:15:56  675k
 77 92.1G   77 71.6G    0     0  4710k      0  5:41:49  4:25:53  1:15:56  686k
 77 92.1G   77 71.6G    0     0  4710k      0  5:41:50  4:25:54  1:15:56  692k
 77 92.1G   77 71.6G    0     0  4709k      0  5:41:51  4:25:55  1:15:56  721k
 77 92.1G   77 71.6G    0     0  4709k      0  5:41:52  4:25:56  1:15:56  738k
 77 92.1G   77 71.6G    0     0  4709k      0  5:41:53  4:25:57  1:15:56  767k
 77 92.1G   77 71.6G    0     0  4709k      0  5:41:54  4:25:58  1:15:56  816k
 77 92.1G   77 71.6G    0     0  4708k      0  5:41:55  4:25:59  1:15:56  912k
 77 92.1G   77 71.6G    0     0  4708k      0  5:41:56  4:26:00  1:15:56 1068k
 77 92.1G   77 71.6G    0     0  4708k      0  5:41:57  4:26:01  1:15:56 1225k
 77 92.1G   77 71.6G    0     0  4708k      0  5:41:58  4:26:02  1:15:56 1342k
 77 92.1G   77 71.6G    0     0  4708k      0  5:41:59  4:26:03  1:15:56 1392k
 77 92.1G   77 71.6G    0     0  4707k      0  5:42:00  4:26:04  1:15:56 1378k
 77 92.1G   77 71.6G    0     0  4707k      0  5:42:01  4:26:05  1:15:56 1247k
 77 92.1G   77 71.6G    0     0  4707k      0  5:42:02  4:26:06  1:15:56 1067k
 77 92.1G   77 71.6G    0     0  4707k      0  5:42:03  4:26:07  1:15:56  912k
 77 92.1G   77 71.6G    0     0  4706k      0  5:42:04  4:26:08  1:15:56  792k
 77 92.1G   77 71.6G    0     0  4706k      0  5:42:05  4:26:09  1:15:56  703k
 77 92.1G   77 71.6G    0     0  4706k      0  5:42:06  4:26:10  1:15:56  656k
 77 92.1G   77 71.6G    0     0  4706k      0  5:42:07  4:26:11  1:15:56  670k
 77 92.1G   77 71.6G    0     0  4705k      0  5:42:08  4:26:12  1:15:56  696k
 77 92.1G   77 71.6G    0     0  4705k      0  5:42:09  4:26:13  1:15:56  747k
 77 92.1G   77 71.6G    0     0  4705k      0  5:42:10  4:26:14  1:15:56  841k
 77 92.1G   77 71.6G    0     0  4705k      0  5:42:11  4:26:15  1:15:56  990k
 77 92.1G   77 71.6G    0     0  4705k      0  5:42:12  4:26:16  1:15:56 1243k
 77 92.1G   77 71.6G    0     0  4704k      0  5:42:13  4:26:17  1:15:56 1490k
 77 92.1G   77 71.6G    0     0  4704k      0  5:42:13  4:26:18  1:15:55 1648k
 77 92.1G   77 71.6G    0     0  4704k      0  5:42:15  4:26:20  1:15:55 1642k
 77 92.1G   77 71.6G    0     0  4704k      0  5:42:15  4:26:20  1:15:55 1545k
 77 92.1G   77 71.6G    0     0  4704k      0  5:42:17  4:26:21  1:15:56 1278k
 77 92.1G   77 71.6G    0     0  4703k      0  5:42:18  4:26:22  1:15:56  985k
 77 92.1G   77 71.6G    0     0  4703k      0  5:42:19  4:26:23  1:15:56  762k
 77 92.1G   77 71.6G    0     0  4703k      0  5:42:20  4:26:24  1:15:56  622k
 77 92.1G   77 71.6G    0     0  4702k      0  5:42:21  4:26:25  1:15:56  609k
 77 92.1G   77 71.6G    0     0  4702k      0  5:42:22  4:26:26  1:15:56  618k
 77 92.1G   77 71.6G    0     0  4702k      0  5:42:23  4:26:27  1:15:56  638k
 77 92.1G   77 71.7G    0     0  4702k      0  5:42:24  4:26:28  1:15:56  661k
 77 92.1G   77 71.7G    0     0  4701k      0  5:42:25  4:26:29  1:15:56  668k
 77 92.1G   77 71.7G    0     0  4701k      0  5:42:27  4:26:30  1:15:57  664k
 77 92.1G   77 71.7G    0     0  4701k      0  5:42:28  4:26:31  1:15:57  680k
 77 92.1G   77 71.7G    0     0  4701k      0  5:42:29  4:26:32  1:15:57  704k
 77 92.1G   77 71.7G    0     0  4700k      0  5:42:30  4:26:33  1:15:57  718k
 77 92.1G   77 71.7G    0     0  4700k      0  5:42:31  4:26:34  1:15:57  737k
 77 92.1G   77 71.7G    0     0  4700k      0  5:42:32  4:26:35  1:15:57  771k
 77 92.1G   77 71.7G    0     0  4700k      0  5:42:33  4:26:36  1:15:57  796k
 77 92.1G   77 71.7G    0     0  4700k      0  5:42:34  4:26:37  1:15:57  833k
 77 92.1G   77 71.7G    0     0  4699k      0  5:42:35  4:26:38  1:15:57  923k
 77 92.1G   77 71.7G    0     0  4699k      0  5:42:36  4:26:39  1:15:57 1070k
 77 92.1G   77 71.7G    0     0  4699k      0  5:42:37  4:26:40  1:15:57 1238k
 77 92.1G   77 71.7G    0     0  4699k      0  5:42:38  4:26:41  1:15:57 1392k
 77 92.1G   77 71.7G    0     0  4699k      0  5:42:38  4:26:42  1:15:56 1507k
 77 92.1G   77 71.7G    0     0  4698k      0  5:42:39  4:26:43  1:15:56 1535k
 77 92.1G   77 71.7G    0     0  4698k      0  5:42:40  4:26:44  1:15:56 1530k
 77 92.1G   77 71.7G    0     0  4698k      0  5:42:41  4:26:45  1:15:56 1511k
 77 92.1G   77 71.7G    0     0  4698k      0  5:42:42  4:26:46  1:15:56 1481k
 77 92.1G   77 71.7G    0     0  4698k      0  5:42:43  4:26:47  1:15:56 1482k
 77 92.1G   77 71.7G    0     0  4697k      0  5:42:44  4:26:48  1:15:56 1516k
 77 92.1G   77 71.7G    0     0  4697k      0  5:42:44  4:26:49  1:15:55 1542k
 77 92.1G   77 71.7G    0     0  4697k      0  5:42:45  4:26:50  1:15:55 1504k
 77 92.1G   77 71.7G    0     0  4697k      0  5:42:46  4:26:51  1:15:55 1493k
 77 92.1G   77 71.7G    0     0  4697k      0  5:42:47  4:26:52  1:15:55 1503k
 77 92.1G   77 71.7G    0     0  4696k      0  5:42:48  4:26:53  1:15:55 1462k
 77 92.1G   77 71.7G    0     0  4696k      0  5:42:49  4:26:54  1:15:55 1393k
 77 92.1G   77 71.7G    0     0  4696k      0  5:42:50  4:26:55  1:15:55 1397k
 77 92.1G   77 71.7G    0     0  4696k      0  5:42:51  4:26:56  1:15:55 1347k
 77 92.1G   77 71.7G    0     0  4695k      0  5:42:52  4:26:57  1:15:55 1260k
 77 92.1G   77 71.7G    0     0  4695k      0  5:42:53  4:26:58  1:15:55 1232k
 77 92.1G   77 71.7G    0     0  4695k      0  5:42:54  4:26:59  1:15:55 1155k
 77 92.1G   77 71.7G    0     0  4695k      0  5:42:55  4:27:00  1:15:55 1038k
 77 92.1G   77 71.7G    0     0  4695k      0  5:42:56  4:27:01  1:15:55  974k
 77 92.1G   77 71.7G    0     0  4694k      0  5:42:57  4:27:02  1:15:55  916k
 77 92.1G   77 71.7G    0     0  4694k      0  5:42:58  4:27:03  1:15:55  852k
 77 92.1G   77 71.7G    0     0  4694k      0  5:42:59  4:27:04  1:15:55  850k
 77 92.1G   77 71.7G    0     0  4694k      0  5:43:00  4:27:05  1:15:55  871k
 77 92.1G   77 71.7G    0     0  4693k      0  5:43:01  4:27:06  1:15:55  902k
 77 92.1G   77 71.7G    0     0  4693k      0  5:43:02  4:27:07  1:15:55  968k
 77 92.1G   77 71.7G    0     0  4693k      0  5:43:03  4:27:08  1:15:55 1075k
 77 92.1G   77 71.7G    0     0  4693k      0  5:43:04  4:27:09  1:15:55 1266k
 77 92.1G   77 71.7G    0     0  4693k      0  5:43:05  4:27:10  1:15:55 1457k
 77 92.1G   77 71.7G    0     0  4692k      0  5:43:06  4:27:11  1:15:55 1497k
 77 92.1G   77 71.7G    0     0  4692k      0  5:43:06  4:27:12  1:15:54 1542k
 77 92.1G   77 71.7G    0     0  4692k      0  5:43:07  4:27:13  1:15:54 1540k
 77 92.1G   77 71.7G    0     0  4692k      0  5:43:08  4:27:14  1:15:54 1462k
 77 92.1G   77 71.7G    0     0  4692k      0  5:43:09  4:27:15  1:15:54 1378k
 77 92.1G   77 71.7G    0     0  4691k      0  5:43:10  4:27:16  1:15:54 1388k
 77 92.1G   77 71.7G    0     0  4691k      0  5:43:11  4:27:17  1:15:54 1285k
 77 92.1G   77 71.7G    0     0  4691k      0  5:43:12  4:27:18  1:15:54 1193k
 77 92.1G   77 71.7G    0     0  4691k      0  5:43:13  4:27:19  1:15:54 1081k
 77 92.1G   77 71.7G    0     0  4690k      0  5:43:14  4:27:20  1:15:54  940k
 77 92.1G   77 71.7G    0     0  4690k      0  5:43:15  4:27:21  1:15:54  870k
 77 92.1G   77 71.7G    0     0  4690k      0  5:43:16  4:27:22  1:15:54  838k
 77 92.1G   77 71.7G    0     0  4690k      0  5:43:17  4:27:23  1:15:54  795k
 77 92.1G   77 71.7G    0     0  4689k      0  5:43:18  4:27:24  1:15:54  785k
 77 92.1G   77 71.7G    0     0  4689k      0  5:43:20  4:27:25  1:15:55  798k
 77 92.1G   77 71.7G    0     0  4689k      0  5:43:21  4:27:26  1:15:55  763k
 77 92.1G   77 71.7G    0     0  4689k      0  5:43:22  4:27:27  1:15:55  747k
 77 92.1G   77 71.7G    0     0  4688k      0  5:43:23  4:27:28  1:15:55  740k
 77 92.1G   77 71.7G    0     0  4688k      0  5:43:24  4:27:29  1:15:55  733k
 77 92.1G   77 71.7G    0     0  4688k      0  5:43:25  4:27:30  1:15:55  734k
 77 92.1G   77 71.7G    0     0  4688k      0  5:43:26  4:27:31  1:15:55  737k
 77 92.1G   77 71.7G    0     0  4687k      0  5:43:27  4:27:32  1:15:55  772k
 77 92.1G   77 71.7G    0     0  4687k      0  5:43:28  4:27:33  1:15:55  795k
 77 92.1G   77 71.7G    0     0  4687k      0  5:43:29  4:27:34  1:15:55  770k
 77 92.1G   77 71.7G    0     0  4687k      0  5:43:30  4:27:35  1:15:55  772k
 77 92.1G   77 71.7G    0     0  4686k      0  5:43:31  4:27:36  1:15:55  789k
 77 92.1G   77 71.7G    0     0  4686k      0  5:43:32  4:27:37  1:15:55  788k
 77 92.1G   77 71.7G    0     0  4686k      0  5:43:33  4:27:38  1:15:55  802k
 77 92.1G   77 71.7G    0     0  4686k      0  5:43:35  4:27:39  1:15:56  817k
 77 92.1G   77 71.7G    0     0  4685k      0  5:43:36  4:27:40  1:15:56  795k
 77 92.1G   77 71.7G    0     0  4685k      0  5:43:37  4:27:41  1:15:56  789k
 77 92.1G   77 71.7G    0     0  4685k      0  5:43:38  4:27:42  1:15:56  796k
 77 92.1G   77 71.7G    0     0  4685k      0  5:43:39  4:27:43  1:15:56  790k
 77 92.1G   77 71.7G    0     0  4685k      0  5:43:40  4:27:44  1:15:56  814k
